source,team_slug,team_name,name,slug,position,club,date_of_birth,nationality,source_url,matched_player_id,matched_player_name,match_confidence,status,notes
Wikipedia,argentina,Argentina,Nicolás Capaldo,nicolas-capaldo,DF,Hamburger SV,"( 1998-09-14 ) September 14, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Nicolás Capaldo | ( 1998-09-14 ) September 14, 1998 (aged 27) | 0 | 0 | Hamburger SV"
Wikipedia,argentina,Argentina,Lautaro Di Lollo,lautaro-di-lollo,DF,Boca Juniors,"( 2004-03-10 ) March 10, 2004 (aged 22)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Lautaro Di Lollo | ( 2004-03-10 ) March 10, 2004 (aged 22) | 0 | 0 | Boca Juniors"
Wikipedia,argentina,Argentina,Zaid Romero,zaid-romero,DF,Getafe,"( 1999-12-15 ) December 15, 1999 (aged 26)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Zaid Romero | ( 1999-12-15 ) December 15, 1999 (aged 26) | 0 | 0 | Getafe"
Wikipedia,argentina,Argentina,Rodrigo De Paul,rodrigo-de-paul,MF,Inter Miami CF,"( 1994-05-24 ) May 24, 1994 (aged 32)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Rodrigo De Paul | ( 1994-05-24 ) May 24, 1994 (aged 32) | 85 | 2 | Inter Miami CF"
Wikipedia,argentina,Argentina,Leandro Paredes,leandro-paredes,MF,Boca Juniors,"( 1994-06-29 ) June 29, 1994 (aged 31)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Leandro Paredes | ( 1994-06-29 ) June 29, 1994 (aged 31) | 77 | 5 | Boca Juniors"
Wikipedia,argentina,Argentina,Giovani Lo Celso,giovani-lo-celso,MF,Real Betis,"( 1996-04-09 ) April 9, 1996 (aged 30)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Giovani Lo Celso | ( 1996-04-09 ) April 9, 1996 (aged 30) | 65 | 4 | Real Betis"
Wikipedia,argentina,Argentina,Alexis Mac Allister,alexis-mac-allister,MF,Liverpool,"( 1998-12-24 ) December 24, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Alexis Mac Allister | ( 1998-12-24 ) December 24, 1998 (aged 27) | 44 | 6 | Liverpool"
Wikipedia,argentina,Argentina,Enzo Fernández,enzo-fernandez,MF,Chelsea,"( 2001-01-17 ) January 17, 2001 (aged 25)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Enzo Fernández | ( 2001-01-17 ) January 17, 2001 (aged 25) | 40 | 6 | Chelsea"
Wikipedia,argentina,Argentina,Exequiel Palacios,exequiel-palacios,MF,Bayer Leverkusen,"( 1998-10-05 ) October 5, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Exequiel Palacios | ( 1998-10-05 ) October 5, 1998 (aged 27) | 38 | 0 | Bayer Leverkusen"
Wikipedia,argentina,Argentina,Guido Rodríguez,guido-rodriguez,MF,Valencia,"( 1994-04-12 ) April 12, 1994 (aged 32)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Guido Rodríguez | ( 1994-04-12 ) April 12, 1994 (aged 32) | 30 | 1 | Valencia"
Wikipedia,argentina,Argentina,Thiago Almada,thiago-almada,MF,Atlético Madrid,"( 2001-04-26 ) April 26, 2001 (aged 25)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Thiago Almada | ( 2001-04-26 ) April 26, 2001 (aged 25) | 14 | 4 | Atlético Madrid"
Wikipedia,argentina,Argentina,Nicolás Domínguez,nicolas-dominguez,MF,Nottingham Forest,"( 1998-06-28 ) June 28, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Nicolás Domínguez | ( 1998-06-28 ) June 28, 1998 (aged 27) | 11 | 1 | Nottingham Forest"
Wikipedia,argentina,Argentina,Giuliano Simeone,giuliano-simeone,MF,Atlético Madrid,"( 2002-12-18 ) December 18, 2002 (aged 23)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Giuliano Simeone | ( 2002-12-18 ) December 18, 2002 (aged 23) | 11 | 1 | Atlético Madrid"
Wikipedia,argentina,Argentina,Nico Paz,nico-paz,MF,Como,"( 2004-09-08 ) September 8, 2004 (aged 21)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Nico Paz | ( 2004-09-08 ) September 8, 2004 (aged 21) | 8 | 1 | Como"
Wikipedia,argentina,Argentina,Valentín Barco,valentin-barco,MF,Strasbourg,"( 2004-07-23 ) July 23, 2004 (aged 21)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Valentín Barco | ( 2004-07-23 ) July 23, 2004 (aged 21) | 2 | 1 | Strasbourg"
Wikipedia,argentina,Argentina,Emiliano Buendía,emiliano-buendia,MF,Aston Villa,"( 1996-12-25 ) December 25, 1996 (aged 29)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Emiliano Buendía | ( 1996-12-25 ) December 25, 1996 (aged 29) | 2 | 0 | Aston Villa"
Wikipedia,argentina,Argentina,Máximo Perrone,maximo-perrone,MF,Como,"( 2003-01-07 ) January 7, 2003 (aged 23)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Máximo Perrone | ( 2003-01-07 ) January 7, 2003 (aged 23) | 2 | 0 | Como"
Wikipedia,argentina,Argentina,Aníbal Moreno,anibal-moreno,MF,River Plate,"( 1999-05-13 ) May 13, 1999 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Aníbal Moreno | ( 1999-05-13 ) May 13, 1999 (aged 27) | 1 | 0 | River Plate"
Wikipedia,argentina,Argentina,Milton Delgado,milton-delgado,MF,Boca Juniors,"( 2005-06-16 ) June 16, 2005 (aged 20)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Milton Delgado | ( 2005-06-16 ) June 16, 2005 (aged 20) | 0 | 0 | Boca Juniors"
Wikipedia,argentina,Argentina,Equi Fernández,equi-fernandez,MF,Bayer Leverkusen,"( 2002-07-25 ) July 25, 2002 (aged 23)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Equi Fernández | ( 2002-07-25 ) July 25, 2002 (aged 23) | 0 | 0 | Bayer Leverkusen"
Wikipedia,argentina,Argentina,Alan Varela,alan-varela,MF,Porto,"( 2001-07-04 ) July 4, 2001 (aged 24)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Alan Varela | ( 2001-07-04 ) July 4, 2001 (aged 24) | 0 | 0 | Porto"
Wikipedia,argentina,Argentina,Lionel Messi ( captain ),lionel-messi-captain,FW,Inter Miami CF,"( 1987-06-24 ) June 24, 1987 (aged 38)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Lionel Messi ( captain ) | ( 1987-06-24 ) June 24, 1987 (aged 38) | 198 | 116 | Inter Miami CF"
Wikipedia,argentina,Argentina,Lautaro Martínez,lautaro-martinez,FW,Internazionale,"( 1997-08-22 ) August 22, 1997 (aged 28)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Lautaro Martínez | ( 1997-08-22 ) August 22, 1997 (aged 28) | 75 | 36 | Internazionale"
Wikipedia,argentina,Argentina,Julián Alvarez,julian-alvarez,FW,Atlético Madrid,"( 2000-01-31 ) January 31, 2000 (aged 26)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Julián Alvarez | ( 2000-01-31 ) January 31, 2000 (aged 26) | 51 | 14 | Atlético Madrid"
Wikipedia,argentina,Argentina,Nicolás González,nicolas-gonzalez,FW,Atlético Madrid,"( 1998-04-06 ) April 6, 1998 (aged 28)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Nicolás González | ( 1998-04-06 ) April 6, 1998 (aged 28) | 50 | 6 | Atlético Madrid"
Wikipedia,argentina,Argentina,Alejandro Garnacho,alejandro-garnacho,FW,Chelsea,"( 2004-07-01 ) July 1, 2004 (aged 21)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Alejandro Garnacho | ( 2004-07-01 ) July 1, 2004 (aged 21) | 8 | 0 | Chelsea"
Wikipedia,argentina,Argentina,Franco Mastantuono,franco-mastantuono,FW,Real Madrid,"( 2007-08-14 ) August 14, 2007 (aged 18)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Franco Mastantuono | ( 2007-08-14 ) August 14, 2007 (aged 18) | 4 | 0 | Real Madrid"
Wikipedia,argentina,Argentina,José Manuel López,jose-manuel-lopez,FW,Palmeiras,"( 2000-12-06 ) December 6, 2000 (aged 25)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | José Manuel López | ( 2000-12-06 ) December 6, 2000 (aged 25) | 3 | 0 | Palmeiras"
Wikipedia,argentina,Argentina,Gianluca Prestianni,gianluca-prestianni,FW,Benfica,"( 2006-01-31 ) January 31, 2006 (aged 20)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Gianluca Prestianni | ( 2006-01-31 ) January 31, 2006 (aged 20) | 1 | 0 | Benfica"
Wikipedia,argentina,Argentina,Tomás Aranda,tomas-aranda,FW,Boca Juniors,"( 2007-05-09 ) May 9, 2007 (aged 19)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Tomás Aranda | ( 2007-05-09 ) May 9, 2007 (aged 19) | 0 | 0 | Boca Juniors"
Wikipedia,argentina,Argentina,Santiago Castro,santiago-castro,FW,Bologna,"( 2004-09-18 ) September 18, 2004 (aged 21)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Santiago Castro | ( 2004-09-18 ) September 18, 2004 (aged 21) | 0 | 0 | Bologna"
Wikipedia,argentina,Argentina,Claudio Echeverri,claudio-echeverri,FW,Girona,"( 2006-01-02 ) January 2, 2006 (aged 20)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Claudio Echeverri | ( 2006-01-02 ) January 2, 2006 (aged 20) | 0 | 0 | Girona"
Wikipedia,argentina,Argentina,Mateo Pellegrino,mateo-pellegrino,FW,Parma,"( 2001-10-22 ) October 22, 2001 (aged 24)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Mateo Pellegrino | ( 2001-10-22 ) October 22, 2001 (aged 24) | 0 | 0 | Parma"
Wikipedia,argentina,Argentina,Matías Soulé,matias-soule,FW,Roma,"( 2003-04-15 ) April 15, 2003 (aged 23)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 4 FW | Matías Soulé | ( 2003-04-15 ) April 15, 2003 (aged 23) | 0 | 0 | Roma"
Wikipedia,argentina,Argentina,David Ospina,david-ospina,GK,Atlético Nacional,"( 1988-08-31 ) August 31, 1988 (aged 37)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | David Ospina | ( 1988-08-31 ) August 31, 1988 (aged 37) | 129 | 0 | Atlético Nacional"
Wikipedia,argentina,Argentina,Camilo Vargas,camilo-vargas,GK,Atlas,"( 1989-03-09 ) March 9, 1989 (aged 37)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Camilo Vargas | ( 1989-03-09 ) March 9, 1989 (aged 37) | 40 | 0 | Atlas"
Wikipedia,argentina,Argentina,Álvaro Montero,alvaro-montero,GK,Vélez Sarsfield,"( 1995-03-29 ) March 29, 1995 (aged 31)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Álvaro Montero | ( 1995-03-29 ) March 29, 1995 (aged 31) | 11 | 0 | Vélez Sarsfield"
Wikipedia,argentina,Argentina,Kevin Mier,kevin-mier,GK,Cruz Azul,"( 2000-05-18 ) May 18, 2000 (aged 26)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Kevin Mier | ( 2000-05-18 ) May 18, 2000 (aged 26) | 3 | 0 | Cruz Azul"
Wikipedia,argentina,Argentina,Andrés Mosquera,andres-mosquera,GK,Independiente Santa Fe,"( 1991-09-10 ) September 10, 1991 (aged 34)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Andrés Mosquera | ( 1991-09-10 ) September 10, 1991 (aged 34) | 1 | 0 | Independiente Santa Fe"
Wikipedia,argentina,Argentina,Aldair Quintana,aldair-quintana,GK,Independiente del Valle,"( 1994-07-11 ) July 11, 1994 (aged 31)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 1 GK | Aldair Quintana | ( 1994-07-11 ) July 11, 1994 (aged 31) | 0 | 0 | Independiente del Valle"
Wikipedia,argentina,Argentina,Davinson Sánchez,davinson-sanchez,DF,Galatasaray,"( 1996-06-12 ) June 12, 1996 (aged 29)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Davinson Sánchez | ( 1996-06-12 ) June 12, 1996 (aged 29) | 77 | 3 | Galatasaray"
Wikipedia,argentina,Argentina,Santiago Arias,santiago-arias,DF,Independiente,"( 1992-01-13 ) January 13, 1992 (aged 34)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Santiago Arias | ( 1992-01-13 ) January 13, 1992 (aged 34) | 66 | 0 | Independiente"
Wikipedia,argentina,Argentina,Yerry Mina,yerry-mina,DF,Cagliari,"( 1994-09-23 ) September 23, 1994 (aged 31)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Yerry Mina | ( 1994-09-23 ) September 23, 1994 (aged 31) | 52 | 8 | Cagliari"
Wikipedia,argentina,Argentina,Daniel Muñoz,daniel-munoz,DF,Crystal Palace,"( 1996-05-26 ) May 26, 1996 (aged 30)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Daniel Muñoz | ( 1996-05-26 ) May 26, 1996 (aged 30) | 44 | 3 | Crystal Palace"
Wikipedia,argentina,Argentina,Johan Mojica,johan-mojica,DF,Mallorca,"( 1992-08-21 ) August 21, 1992 (aged 33)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Johan Mojica | ( 1992-08-21 ) August 21, 1992 (aged 33) | 43 | 1 | Mallorca"
Wikipedia,argentina,Argentina,Jhon Lucumí,jhon-lucumi,DF,Bologna,"( 1998-06-26 ) June 26, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Jhon Lucumí | ( 1998-06-26 ) June 26, 1998 (aged 27) | 35 | 1 | Bologna"
Wikipedia,argentina,Argentina,Carlos Cuesta,carlos-cuesta,DF,Vasco da Gama,"( 1999-03-09 ) March 9, 1999 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Carlos Cuesta | ( 1999-03-09 ) March 9, 1999 (aged 27) | 24 | 0 | Vasco da Gama"
Wikipedia,argentina,Argentina,Deiver Machado,deiver-machado,DF,Nantes,"( 1993-09-02 ) September 2, 1993 (aged 32)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Deiver Machado | ( 1993-09-02 ) September 2, 1993 (aged 32) | 14 | 0 | Nantes"
Wikipedia,argentina,Argentina,Cristian Borja,cristian-borja,DF,América,"( 1993-02-18 ) February 18, 1993 (aged 33)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Cristian Borja | ( 1993-02-18 ) February 18, 1993 (aged 33) | 8 | 0 | América"
Wikipedia,argentina,Argentina,Yerson Mosquera,yerson-mosquera,DF,Wolverhampton Wanderers,"( 2001-05-02 ) May 2, 2001 (aged 25)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Yerson Mosquera | ( 2001-05-02 ) May 2, 2001 (aged 25) | 4 | 1 | Wolverhampton Wanderers"
Wikipedia,argentina,Argentina,Álvaro Angulo,alvaro-angulo,DF,UNAM,"( 1998-03-06 ) March 6, 1998 (aged 28)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Álvaro Angulo | ( 1998-03-06 ) March 6, 1998 (aged 28) | 4 | 0 | UNAM"
Wikipedia,argentina,Argentina,Juan Cabal,juan-cabal,DF,Juventus,"( 2001-01-08 ) January 8, 2001 (aged 25)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Juan Cabal | ( 2001-01-08 ) January 8, 2001 (aged 25) | 3 | 0 | Juventus"
Wikipedia,argentina,Argentina,Willer Ditta,willer-ditta,DF,Cruz Azul,"( 1997-01-23 ) January 23, 1997 (aged 29)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Willer Ditta | ( 1997-01-23 ) January 23, 1997 (aged 29) | 3 | 0 | Cruz Azul"
Wikipedia,argentina,Argentina,Andrés Román,andres-roman,DF,Atlético Nacional,"( 1995-10-05 ) October 5, 1995 (aged 30)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Andrés Román | ( 1995-10-05 ) October 5, 1995 (aged 30) | 3 | 0 | Atlético Nacional"
Wikipedia,argentina,Argentina,Junior Hernández &#91; es &#93;,junior-hernandez-91-es-93,DF,Deportes Tolima,"( 1999-04-05 ) April 5, 1999 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Junior Hernández &#91; es &#93; | ( 1999-04-05 ) April 5, 1999 (aged 27) | 0 | 0 | Deportes Tolima"
Wikipedia,argentina,Argentina,Édier Ocampo,edier-ocampo,DF,Vancouver Whitecaps FC,"( 2003-03-10 ) March 10, 2003 (aged 23)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Édier Ocampo | ( 2003-03-10 ) March 10, 2003 (aged 23) | 0 | 0 | Vancouver Whitecaps FC"
Wikipedia,argentina,Argentina,Jhohan Romaña,jhohan-romana,DF,San Lorenzo,"( 1998-09-13 ) September 13, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 2 DF | Jhohan Romaña | ( 1998-09-13 ) September 13, 1998 (aged 27) | 0 | 0 | San Lorenzo"
Wikipedia,argentina,Argentina,James Rodríguez ( captain ),james-rodriguez-captain,MF,Minnesota United FC,"( 1991-07-12 ) July 12, 1991 (aged 34)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | James Rodríguez ( captain ) | ( 1991-07-12 ) July 12, 1991 (aged 34) | 124 | 31 | Minnesota United FC"
Wikipedia,argentina,Argentina,Juan Cuadrado,juan-cuadrado,MF,Pisa,"( 1988-05-26 ) May 26, 1988 (aged 38)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Juan Cuadrado | ( 1988-05-26 ) May 26, 1988 (aged 38) | 116 | 11 | Pisa"
Wikipedia,argentina,Argentina,Jefferson Lerma,jefferson-lerma,MF,Crystal Palace,"( 1994-10-25 ) October 25, 1994 (aged 31)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jefferson Lerma | ( 1994-10-25 ) October 25, 1994 (aged 31) | 64 | 5 | Crystal Palace"
Wikipedia,argentina,Argentina,Wilmar Barrios,wilmar-barrios,MF,Zenit Saint Petersburg,"( 1993-10-16 ) October 16, 1993 (aged 32)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Wilmar Barrios | ( 1993-10-16 ) October 16, 1993 (aged 32) | 55 | 1 | Zenit Saint Petersburg"
Wikipedia,argentina,Argentina,Juan Fernando Quintero,juan-fernando-quintero,MF,River Plate,"( 1993-01-18 ) January 18, 1993 (aged 33)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Juan Fernando Quintero | ( 1993-01-18 ) January 18, 1993 (aged 33) | 47 | 6 | River Plate"
Wikipedia,argentina,Argentina,Jhon Arias,jhon-arias,MF,Palmeiras,"( 1997-09-21 ) September 21, 1997 (aged 28)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jhon Arias | ( 1997-09-21 ) September 21, 1997 (aged 28) | 36 | 4 | Palmeiras"
Wikipedia,argentina,Argentina,Richard Ríos,richard-rios,MF,Benfica,"( 2000-06-02 ) June 2, 2000 (aged 26)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Richard Ríos | ( 2000-06-02 ) June 2, 2000 (aged 26) | 30 | 2 | Benfica"
Wikipedia,argentina,Argentina,Kevin Castaño,kevin-castano,MF,River Plate,"( 2000-09-29 ) September 29, 2000 (aged 25)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Kevin Castaño | ( 2000-09-29 ) September 29, 2000 (aged 25) | 24 | 0 | River Plate"
Wikipedia,argentina,Argentina,Jorge Carrascal,jorge-carrascal,MF,Flamengo,"( 1998-05-25 ) May 25, 1998 (aged 28)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jorge Carrascal | ( 1998-05-25 ) May 25, 1998 (aged 28) | 22 | 2 | Flamengo"
Wikipedia,argentina,Argentina,Yáser Asprilla,yaser-asprilla,MF,Galatasaray,"( 2003-11-19 ) November 19, 2003 (aged 22)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Yáser Asprilla | ( 2003-11-19 ) November 19, 2003 (aged 22) | 11 | 2 | Galatasaray"
Wikipedia,argentina,Argentina,Jaminton Campaz,jaminton-campaz,MF,Rosario Central,"( 2000-05-24 ) May 24, 2000 (aged 26)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jaminton Campaz | ( 2000-05-24 ) May 24, 2000 (aged 26) | 9 | 1 | Rosario Central"
Wikipedia,argentina,Argentina,Juan Portilla,juan-portilla,MF,Athletico Paranaense,"( 1998-09-12 ) September 12, 1998 (aged 27)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Juan Portilla | ( 1998-09-12 ) September 12, 1998 (aged 27) | 8 | 0 | Athletico Paranaense"
Wikipedia,argentina,Argentina,Gustavo Puerta,gustavo-puerta,MF,Racing Santander,"( 2003-07-26 ) July 26, 2003 (aged 22)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Gustavo Puerta | ( 2003-07-26 ) July 26, 2003 (aged 22) | 4 | 1 | Racing Santander"
Wikipedia,argentina,Argentina,Sebastián Gómez,sebastian-gomez,MF,Coritiba,"( 1996-06-03 ) June 3, 1996 (aged 30)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Sebastián Gómez | ( 1996-06-03 ) June 3, 1996 (aged 30) | 2 | 0 | Coritiba"
Wikipedia,argentina,Argentina,Jordan Barrera,jordan-barrera,MF,Botafogo,"( 2006-04-11 ) April 11, 2006 (aged 20)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jordan Barrera | ( 2006-04-11 ) April 11, 2006 (aged 20) | 0 | 0 | Botafogo"
Wikipedia,argentina,Argentina,Nelson Deossa,nelson-deossa,MF,Real Betis,"( 2000-02-06 ) February 6, 2000 (aged 26)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Nelson Deossa | ( 2000-02-06 ) February 6, 2000 (aged 26) | 0 | 0 | Real Betis"
Wikipedia,argentina,Argentina,Juan Manuel Rengifo &#91; es &#93;,juan-manuel-rengifo-91-es-93,MF,Atlético Nacional,"( 2005-04-02 ) April 2, 2005 (aged 21)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Juan Manuel Rengifo &#91; es &#93; | ( 2005-04-02 ) April 2, 2005 (aged 21) | 0 | 0 | Atlético Nacional"
Wikipedia,argentina,Argentina,Johan Rojas,johan-rojas,MF,Vasco da Gama,"( 2002-09-20 ) September 20, 2002 (aged 23)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Johan Rojas | ( 2002-09-20 ) September 20, 2002 (aged 23) | 0 | 0 | Vasco da Gama"
Wikipedia,argentina,Argentina,Jhon Solís,jhon-solis,MF,Birmingham City,"( 2004-10-03 ) October 3, 2004 (aged 21)",Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,,,0,pending_review,"raw= | 3 MF | Jhon Solís | ( 2004-10-03 ) October 3, 2004 (aged 21) | 0 | 0 | Birmingham City"
